origin_zone_id,destination_zone_id,origin_state,destination_state,origin_zone_name,destination_zone_name,annual_total_trips,mode_air,mode_rail,mode_vehicle,mode_atf,purpose_work,purpose_nonwork,zone_id_x,o_x,o_y,zone_id_y,d_x,d_y
38940_FL,36100_FL,FL,FL,"Port St. Lucie, FL","Ocala, FL",54999,1068,0,53931,0,22741,32258,38940_FL,-80.45072430974419,27.219835127149576,36100_FL,-82.05665142074832,29.210207671595246
37460_FL,RFL3_FL,FL,FL,"Panama City, FL",FL-NonMSA areas (N),54837,0,0,54837,0,17765,37072,37460_FL,-85.46600655715284,30.143856217945498,RFL3_FL,-82.90060820349375,29.93639244596677
45540_FL,37340_FL,FL,FL,"The Villages, FL","Palm Bay-Melbourne-Titusville, FL",53853,0,0,53853,0,17847,36006,45540_FL,-82.0809661436527,28.704746692421324,37340_FL,-80.73227532489604,28.293692647230113
36100_FL,38940_FL,FL,FL,"Ocala, FL","Port St. Lucie, FL",53658,1133,0,52525,0,22084,31574,36100_FL,-82.05665142074832,29.210207671595246,38940_FL,-80.45072430974419,27.219835127149576
15980_FL,RFL3_FL,FL,FL,"Cape Coral-Fort Myers, FL",FL-NonMSA areas (N),52174,306,0,51868,0,22853,29321,15980_FL,-81.83374076516242,26.57778207308121,RFL3_FL,-82.90060820349375,29.93639244596677
23540_FL,38940_FL,FL,FL,"Gainesville, FL","Port St. Lucie, FL",51136,700,0,50436,0,17534,33602,23540_FL,-82.47650176890735,29.68845797519173,38940_FL,-80.45072430974419,27.219835127149576
38940_FL,23540_FL,FL,FL,"Port St. Lucie, FL","Gainesville, FL",49575,5259,0,44316,0,18941,30634,38940_FL,-80.45072430974419,27.219835127149576,23540_FL,-82.47650176890735,29.68845797519173
RFL3_FL,18880_FL,FL,FL,FL-NonMSA areas (N),"Crestview-Fort Walton Beach-Destin, FL",49058,40,0,49018,0,19787,29271,RFL3_FL,-82.90060820349375,29.93639244596677,18880_FL,-86.36565385135344,30.665732523380893
RFL4_FL,45300_FL,FL,FL,FL-NonMSA areas (NW),"Tampa-St. Petersburg-Clearwater, FL",49052,0,0,49052,0,18706,30346,RFL4_FL,-85.22904449813885,30.477452921646957,45300_FL,-82.40586985987241,28.153686028277587
39460_FL,27260_FL,FL,FL,"Punta Gorda, FL","Jacksonville, FL",48917,1340,0,47577,0,18385,30532,39460_FL,-81.912256793785,26.90549780202472,27260_FL,-81.79206235996922,30.236720801974084
RFL3_FL,37460_FL,FL,FL,FL-NonMSA areas (N),"Panama City, FL",48628,0,0,48628,0,16529,32099,RFL3_FL,-82.90060820349375,29.93639244596677,37460_FL,-85.46600655715284,30.143856217945498
45220_FL,35840_FL,FL,FL,"Tallahassee, FL","North Port-Sarasota-Bradenton, FL",44211,0,0,44211,0,19668,24543,45220_FL,-84.28617320304492,30.405015607103945,35840_FL,-82.32229910658704,27.347870492975634
RFL3_FL,15980_FL,FL,FL,FL-NonMSA areas (N),"Cape Coral-Fort Myers, FL",44104,1232,0,42872,0,18404,25700,RFL3_FL,-82.90060820349375,29.93639244596677,15980_FL,-81.83374076516242,26.57778207308121
15980_FL,45540_FL,FL,FL,"Cape Coral-Fort Myers, FL","The Villages, FL",41892,0,0,41892,0,15840,26052,15980_FL,-81.83374076516242,26.57778207308121,45540_FL,-82.0809661436527,28.704746692421324
RFL2_FL,36100_FL,FL,FL,"Union County, FL","Ocala, FL",41875,0,0,40775,1100,11385,30490,RFL2_FL,-82.37143291683732,30.043855133664206,36100_FL,-82.05665142074832,29.210207671595246
37860_FL,RFL3_FL,FL,FL,"Pensacola-Ferry Pass-Brent, FL",FL-NonMSA areas (N),41778,1854,0,39924,0,14195,27583,37860_FL,-87.1561781379219,30.688031845173366,RFL3_FL,-82.90060820349375,29.93639244596677
42700_FL,27260_FL,FL,FL,"Sebring, FL","Jacksonville, FL",39663,0,0,39663,0,16505,23158,42700_FL,-81.3410349639663,27.34332487914713,27260_FL,-81.79206235996922,30.236720801974084
38940_FL,RFL3_FL,FL,FL,"Port St. Lucie, FL",FL-NonMSA areas (N),38841,425,0,38416,0,15152,23689,38940_FL,-80.45072430974419,27.219835127149576,RFL3_FL,-82.90060820349375,29.93639244596677
27260_FL,39460_FL,FL,FL,"Jacksonville, FL","Punta Gorda, FL",38405,65,0,38340,0,14816,23589,27260_FL,-81.79206235996922,30.236720801974084,39460_FL,-81.912256793785,26.90549780202472
34940_FL,38940_FL,FL,FL,"Naples-Immokalee-Marco Island, FL","Port St. Lucie, FL",35938,517,0,35421,0,12666,23272,34940_FL,-81.34758798839782,26.110727879457404,38940_FL,-80.45072430974419,27.219835127149576
45220_FL,45540_FL,FL,FL,"Tallahassee, FL","The Villages, FL",35605,0,0,35605,0,11921,23684,45220_FL,-84.28617320304492,30.405015607103945,45540_FL,-82.0809661436527,28.704746692421324
33100_FL,RFL4_FL,FL,FL,"Miami-Fort Lauderdale-West Palm Beach, FL",FL-NonMSA areas (NW),35216,0,0,35216,0,13740,21476,33100_FL,-80.62676908164782,25.989057353585206,RFL4_FL,-85.22904449813885,30.477452921646957
RFL3_FL,38940_FL,FL,FL,FL-NonMSA areas (N),"Port St. Lucie, FL",34786,1299,0,33487,0,16785,18001,RFL3_FL,-82.90060820349375,29.93639244596677,38940_FL,-80.45072430974419,27.219835127149576
38940_FL,34940_FL,FL,FL,"Port St. Lucie, FL","Naples-Immokalee-Marco Island, FL",33916,601,0,33315,0,12100,21816,38940_FL,-80.45072430974419,27.219835127149576,34940_FL,-81.34758798839782,26.110727879457404
27260_FL,42700_FL,FL,FL,"Jacksonville, FL","Sebring, FL",33564,0,178,33386,0,12527,21037,27260_FL,-81.79206235996922,30.236720801974084,42700_FL,-81.3410349639663,27.34332487914713
45540_FL,15980_FL,FL,FL,"The Villages, FL","Cape Coral-Fort Myers, FL",33463,0,0,33463,0,13873,19590,45540_FL,-82.0809661436527,28.704746692421324,15980_FL,-81.83374076516242,26.57778207308121
37340_FL,42700_FL,FL,FL,"Palm Bay-Melbourne-Titusville, FL","Sebring, FL",32005,0,0,32005,0,10479,21526,37340_FL,-80.73227532489604,28.293692647230113,42700_FL,-81.3410349639663,27.34332487914713
36100_FL,RFL4_FL,FL,FL,"Ocala, FL",FL-NonMSA areas (NW),31687,0,0,31687,0,17368,14319,36100_FL,-82.05665142074832,29.210207671595246,RFL4_FL,-85.22904449813885,30.477452921646957
45540_FL,45220_FL,FL,FL,"The Villages, FL","Tallahassee, FL",31583,0,0,31583,0,11682,19901,45540_FL,-82.0809661436527,28.704746692421324,45220_FL,-84.28617320304492,30.405015607103945
37340_FL,26140_FL,FL,FL,"Palm Bay-Melbourne-Titusville, FL","Homosassa Springs, FL",31094,0,0,31094,0,10314,20780,37340_FL,-80.73227532489604,28.293692647230113,26140_FL,-82.47939650321318,28.84890754313061
42700_FL,37340_FL,FL,FL,"Sebring, FL","Palm Bay-Melbourne-Titusville, FL",30830,0,0,30830,0,11194,19636,42700_FL,-81.3410349639663,27.34332487914713,37340_FL,-80.73227532489604,28.293692647230113
15980_FL,45220_FL,FL,FL,"Cape Coral-Fort Myers, FL","Tallahassee, FL",30590,985,0,29605,0,11741,18849,15980_FL,-81.83374076516242,26.57778207308121,45220_FL,-84.28617320304492,30.405015607103945
23540_FL,37460_FL,FL,FL,"Gainesville, FL","Panama City, FL",30570,0,0,30570,0,12778,17792,23540_FL,-82.47650176890735,29.68845797519173,37460_FL,-85.46600655715284,30.143856217945498
36100_FL,RFL2_FL,FL,FL,"Ocala, FL","Union County, FL",29503,0,0,28757,746,9168,20335,36100_FL,-82.05665142074832,29.210207671595246,RFL2_FL,-82.37143291683732,30.043855133664206
RFL1_FL,36100_FL,FL,FL,FL-NonMSA areas (Central),"Ocala, FL",29441,53,0,29388,0,11168,18273,RFL1_FL,-81.30380393571672,27.047978462601378,36100_FL,-82.05665142074832,29.210207671595246
26140_FL,37340_FL,FL,FL,"Homosassa Springs, FL","Palm Bay-Melbourne-Titusville, FL",29278,0,0,29278,0,9511,19767,26140_FL,-82.47939650321318,28.84890754313061,37340_FL,-80.73227532489604,28.293692647230113
RFL1_FL,RFL3_FL,FL,FL,FL-NonMSA areas (Central),FL-NonMSA areas (N),29134,251,122,28761,0,13185,15949,RFL1_FL,-81.30380393571672,27.047978462601378,RFL3_FL,-82.90060820349375,29.93639244596677
RFL4_FL,33100_FL,FL,FL,FL-NonMSA areas (NW),"Miami-Fort Lauderdale-West Palm Beach, FL",29090,0,0,29090,0,11712,17378,RFL4_FL,-85.22904449813885,30.477452921646957,33100_FL,-80.62676908164782,25.989057353585206
39460_FL,38940_FL,FL,FL,"Punta Gorda, FL","Port St. Lucie, FL",29038,602,0,28436,0,10659,18379,39460_FL,-81.912256793785,26.90549780202472,38940_FL,-80.45072430974419,27.219835127149576
45220_FL,15980_FL,FL,FL,"Tallahassee, FL","Cape Coral-Fort Myers, FL",28686,0,0,28686,0,11402,17284,45220_FL,-84.28617320304492,30.405015607103945,15980_FL,-81.83374076516242,26.57778207308121
36100_FL,RFL1_FL,FL,FL,"Ocala, FL",FL-NonMSA areas (Central),28293,3713,0,24580,0,12057,16236,36100_FL,-82.05665142074832,29.210207671595246,RFL1_FL,-81.30380393571672,27.047978462601378
19660_FL,34940_FL,FL,FL,"Deltona-Daytona Beach-Ormond Beach, FL","Naples-Immokalee-Marco Island, FL",27925,2812,0,25113,0,14544,13381,19660_FL,-81.21968990110504,29.17404141035394,34940_FL,-81.34758798839782,26.110727879457404
37340_FL,45220_FL,FL,FL,"Palm Bay-Melbourne-Titusville, FL","Tallahassee, FL",27574,243,0,27331,0,11338,16236,37340_FL,-80.73227532489604,28.293692647230113,45220_FL,-84.28617320304492,30.405015607103945
42680_FL,42700_FL,FL,FL,"Sebastian-Vero Beach, FL","Sebring, FL",27481,0,0,27469,12,11005,16476,42680_FL,-80.6062317566448,27.694278336464425,42700_FL,-81.3410349639663,27.34332487914713
15980_FL,26140_FL,FL,FL,"Cape Coral-Fort Myers, FL","Homosassa Springs, FL",27012,1063,0,25949,0,10676,16336,15980_FL,-81.83374076516242,26.57778207308121,26140_FL,-82.47939650321318,28.84890754313061
45220_FL,37340_FL,FL,FL,"Tallahassee, FL","Palm Bay-Melbourne-Titusville, FL",26986,0,0,26986,0,11820,15166,45220_FL,-84.28617320304492,30.405015607103945,37340_FL,-80.73227532489604,28.293692647230113
42680_FL,35840_FL,FL,FL,"Sebastian-Vero Beach, FL","North Port-Sarasota-Bradenton, FL",26937,91,0,26846,0,12614,14323,42680_FL,-80.6062317566448,27.694278336464425,35840_FL,-82.32229910658704,27.347870492975634
34940_FL,19660_FL,FL,FL,"Naples-Immokalee-Marco Island, FL","Deltona-Daytona Beach-Ormond Beach, FL",26816,2511,0,24305,0,11546,15270,34940_FL,-81.34758798839782,26.110727879457404,19660_FL,-81.21968990110504,29.17404141035394
45220_FL,26140_FL,FL,FL,"Tallahassee, FL","Homosassa Springs, FL",26803,0,0,26803,0,7992,18811,45220_FL,-84.28617320304492,30.405015607103945,26140_FL,-82.47939650321318,28.84890754313061
42700_FL,19660_FL,FL,FL,"Sebring, FL","Deltona-Daytona Beach-Ormond Beach, FL",26758,1002,2209,23547,0,10082,16676,42700_FL,-81.3410349639663,27.34332487914713,19660_FL,-81.21968990110504,29.17404141035394
37460_FL,23540_FL,FL,FL,"Panama City, FL","Gainesville, FL",26704,0,0,26704,0,10325,16379,37460_FL,-85.46600655715284,30.143856217945498,23540_FL,-82.47650176890735,29.68845797519173
26140_FL,15980_FL,FL,FL,"Homosassa Springs, FL","Cape Coral-Fort Myers, FL",26569,2253,0,24316,0,11157,15412,26140_FL,-82.47939650321318,28.84890754313061,15980_FL,-81.83374076516242,26.57778207308121
26140_FL,45220_FL,FL,FL,"Homosassa Springs, FL","Tallahassee, FL",26427,142,0,26285,0,10757,15670,26140_FL,-82.47939650321318,28.84890754313061,45220_FL,-84.28617320304492,30.405015607103945
RFL1_FL,19660_FL,FL,FL,FL-NonMSA areas (Central),"Deltona-Daytona Beach-Ormond Beach, FL",25913,494,0,25419,0,11210,14703,RFL1_FL,-81.30380393571672,27.047978462601378,19660_FL,-81.21968990110504,29.17404141035394
23540_FL,RFL1_FL,FL,FL,"Gainesville, FL",FL-NonMSA areas (Central),25873,0,0,25873,0,9761,16112,23540_FL,-82.47650176890735,29.68845797519173,RFL1_FL,-81.30380393571672,27.047978462601378
34940_FL,37340_FL,FL,FL,"Naples-Immokalee-Marco Island, FL","Palm Bay-Melbourne-Titusville, FL",25844,370,0,25474,0,10387,15457,34940_FL,-81.34758798839782,26.110727879457404,37340_FL,-80.73227532489604,28.293692647230113
RFL3_FL,37860_FL,FL,FL,FL-NonMSA areas (N),"Pensacola-Ferry Pass-Brent, FL",25818,132,0,25686,0,10150,15668,RFL3_FL,-82.90060820349375,29.93639244596677,37860_FL,-87.1561781379219,30.688031845173366
39460_FL,19660_FL,FL,FL,"Punta Gorda, FL","Deltona-Daytona Beach-Ormond Beach, FL",25780,4891,0,20889,0,11751,14029,39460_FL,-81.912256793785,26.90549780202472,19660_FL,-81.21968990110504,29.17404141035394
19660_FL,37860_FL,FL,FL,"Deltona-Daytona Beach-Ormond Beach, FL","Pensacola-Ferry Pass-Brent, FL",25715,11674,0,14041,0,8222,17493,19660_FL,-81.21968990110504,29.17404141035394,37860_FL,-87.1561781379219,30.688031845173366
42680_FL,34940_FL,FL,FL,"Sebastian-Vero Beach, FL","Naples-Immokalee-Marco Island, FL",25381,8,0,25373,0,18316,7065,42680_FL,-80.6062317566448,27.694278336464425,34940_FL,-81.34758798839782,26.110727879457404
RFL4_FL,36100_FL,FL,FL,FL-NonMSA areas (NW),"Ocala, FL",25371,0,0,25371,0,10840,14531,RFL4_FL,-85.22904449813885,30.477452921646957,36100_FL,-82.05665142074832,29.210207671595246
39460_FL,36100_FL,FL,FL,"Punta Gorda, FL","Ocala, FL",25362,123,0,25239,0,10793,14569,39460_FL,-81.912256793785,26.90549780202472,36100_FL,-82.05665142074832,29.210207671595246
42700_FL,42680_FL,FL,FL,"Sebring, FL","Sebastian-Vero Beach, FL",24630,0,0,24630,0,7896,16734,42700_FL,-81.3410349639663,27.34332487914713,42680_FL,-80.6062317566448,27.694278336464425
34940_FL,36100_FL,FL,FL,"Naples-Immokalee-Marco Island, FL","Ocala, FL",24586,727,0,23859,0,9223,15363,34940_FL,-81.34758798839782,26.110727879457404,36100_FL,-82.05665142074832,29.210207671595246
35840_FL,42680_FL,FL,FL,"North Port-Sarasota-Bradenton, FL","Sebastian-Vero Beach, FL",24579,44,0,24535,0,9084,15495,35840_FL,-82.32229910658704,27.347870492975634,42680_FL,-80.6062317566448,27.694278336464425
37340_FL,34940_FL,FL,FL,"Palm Bay-Melbourne-Titusville, FL","Naples-Immokalee-Marco Island, FL",24371,628,0,23743,0,9682,14689,37340_FL,-80.73227532489604,28.293692647230113,34940_FL,-81.34758798839782,26.110727879457404
19660_FL,RFL1_FL,FL,FL,"Deltona-Daytona Beach-Ormond Beach, FL",FL-NonMSA areas (Central),24296,213,68,24015,0,8781,15515,19660_FL,-81.21968990110504,29.17404141035394,RFL1_FL,-81.30380393571672,27.047978462601378
38940_FL,39460_FL,FL,FL,"Port St. Lucie, FL","Punta Gorda, FL",24251,60,0,24191,0,10681,13570,38940_FL,-80.45072430974419,27.219835127149576,39460_FL,-81.912256793785,26.90549780202472
45220_FL,38940_FL,FL,FL,"Tallahassee, FL","Port St. Lucie, FL",24016,0,0,24016,0,8012,16004,45220_FL,-84.28617320304492,30.405015607103945,38940_FL,-80.45072430974419,27.219835127149576
38940_FL,26140_FL,FL,FL,"Port St. Lucie, FL","Homosassa Springs, FL",23989,471,0,23518,0,13451,10538,38940_FL,-80.45072430974419,27.219835127149576,26140_FL,-82.47939650321318,28.84890754313061
38940_FL,45540_FL,FL,FL,"Port St. Lucie, FL","The Villages, FL",23922,0,0,23922,0,9615,14307,38940_FL,-80.45072430974419,27.219835127149576,45540_FL,-82.0809661436527,28.704746692421324
RFL3_FL,RFL1_FL,FL,FL,FL-NonMSA areas (N),FL-NonMSA areas (Central),23785,0,0,23785,0,10366,13419,RFL3_FL,-82.90060820349375,29.93639244596677,RFL1_FL,-81.30380393571672,27.047978462601378
36100_FL,39460_FL,FL,FL,"Ocala, FL","Punta Gorda, FL",23421,73,0,23348,0,9123,14298,36100_FL,-82.05665142074832,29.210207671595246,39460_FL,-81.912256793785,26.90549780202472
37460_FL,36100_FL,FL,FL,"Panama City, FL","Ocala, FL",22850,0,0,22850,0,9140,13710,37460_FL,-85.46600655715284,30.143856217945498,36100_FL,-82.05665142074832,29.210207671595246
34940_FL,42680_FL,FL,FL,"Naples-Immokalee-Marco Island, FL","Sebastian-Vero Beach, FL",22780,32,0,22748,0,16367,6413,34940_FL,-81.34758798839782,26.110727879457404,42680_FL,-80.6062317566448,27.694278336464425
23540_FL,RFL4_FL,FL,FL,"Gainesville, FL",FL-NonMSA areas (NW),22315,0,0,22315,0,7584,14731,23540_FL,-82.47650176890735,29.68845797519173,RFL4_FL,-85.22904449813885,30.477452921646957
15980_FL,42680_FL,FL,FL,"Cape Coral-Fort Myers, FL","Sebastian-Vero Beach, FL",22295,79,0,22216,0,7011,15284,15980_FL,-81.83374076516242,26.57778207308121,42680_FL,-80.6062317566448,27.694278336464425
RFL2_FL,36740_FL,FL,FL,"Union County, FL","Orlando-Kissimmee-Sanford, FL",22096,0,0,22096,0,7511,14585,RFL2_FL,-82.37143291683732,30.043855133664206,36740_FL,-81.36300157579336,28.43433057854205
19660_FL,39460_FL,FL,FL,"Deltona-Daytona Beach-Ormond Beach, FL","Punta Gorda, FL",22034,1954,0,20080,0,8911,13123,19660_FL,-81.21968990110504,29.17404141035394,39460_FL,-81.912256793785,26.90549780202472
42680_FL,15980_FL,FL,FL,"Sebastian-Vero Beach, FL","Cape Coral-Fort Myers, FL",21612,144,0,21468,0,6659,14953,42680_FL,-80.6062317566448,27.694278336464425,15980_FL,-81.83374076516242,26.57778207308121
38940_FL,45220_FL,FL,FL,"Port St. Lucie, FL","Tallahassee, FL",21520,1020,0,20500,0,9045,12475,38940_FL,-80.45072430974419,27.219835127149576,45220_FL,-84.28617320304492,30.405015607103945
45540_FL,38940_FL,FL,FL,"The Villages, FL","Port St. Lucie, FL",21240,0,0,21240,0,9605,11635,45540_FL,-82.0809661436527,28.704746692421324,38940_FL,-80.45072430974419,27.219835127149576
RFL4_FL,23540_FL,FL,FL,FL-NonMSA areas (NW),"Gainesville, FL",21051,0,0,21051,0,7725,13326,RFL4_FL,-85.22904449813885,30.477452921646957,23540_FL,-82.47650176890735,29.68845797519173
19660_FL,42700_FL,FL,FL,"Deltona-Daytona Beach-Ormond Beach, FL","Sebring, FL",20903,396,0,20507,0,8563,12340,19660_FL,-81.21968990110504,29.17404141035394,42700_FL,-81.3410349639663,27.34332487914713
37860_FL,23540_FL,FL,FL,"Pensacola-Ferry Pass-Brent, FL","Gainesville, FL",20861,830,0,20031,0,7536,13325,37860_FL,-87.1561781379219,30.688031845173366,23540_FL,-82.47650176890735,29.68845797519173
42680_FL,36100_FL,FL,FL,"Sebastian-Vero Beach, FL","Ocala, FL",20754,0,0,20754,0,7202,13552,42680_FL,-80.6062317566448,27.694278336464425,36100_FL,-82.05665142074832,29.210207671595246
26140_FL,38940_FL,FL,FL,"Homosassa Springs, FL","Port St. Lucie, FL",20379,974,0,19405,0,9441,10938,26140_FL,-82.47939650321318,28.84890754313061,38940_FL,-80.45072430974419,27.219835127149576
34940_FL,45220_FL,FL,FL,"Naples-Immokalee-Marco Island, FL","Tallahassee, FL",20067,489,0,19578,0,8358,11709,34940_FL,-81.34758798839782,26.110727879457404,45220_FL,-84.28617320304492,30.405015607103945
36100_FL,42680_FL,FL,FL,"Ocala, FL","Sebastian-Vero Beach, FL",19977,265,0,19712,0,7026,12951,36100_FL,-82.05665142074832,29.210207671595246,42680_FL,-80.6062317566448,27.694278336464425
18880_FL,23540_FL,FL,FL,"Crestview-Fort Walton Beach-Destin, FL","Gainesville, FL",19475,1113,0,18362,0,6544,12931,18880_FL,-86.36565385135344,30.665732523380893,23540_FL,-82.47650176890735,29.68845797519173
RFL1_FL,23540_FL,FL,FL,FL-NonMSA areas (Central),"Gainesville, FL",19443,0,0,19443,0,8260,11183,RFL1_FL,-81.30380393571672,27.047978462601378,23540_FL,-82.47650176890735,29.68845797519173
23540_FL,18880_FL,FL,FL,"Gainesville, FL","Crestview-Fort Walton Beach-Destin, FL",19165,766,0,18399,0,7735,11430,23540_FL,-82.47650176890735,29.68845797519173,18880_FL,-86.36565385135344,30.665732523380893
23540_FL,37860_FL,FL,FL,"Gainesville, FL","Pensacola-Ferry Pass-Brent, FL",19090,871,0,18219,0,7111,11979,23540_FL,-82.47650176890735,29.68845797519173,37860_FL,-87.1561781379219,30.688031845173366
29460_FL,RFL4_FL,FL,FL,"Lakeland-Winter Haven, FL",FL-NonMSA areas (NW),18852,0,0,18852,0,7889,10963,29460_FL,-81.69757651030494,27.94888002560678,RFL4_FL,-85.22904449813885,30.477452921646957
36100_FL,18880_FL,FL,FL,"Ocala, FL","Crestview-Fort Walton Beach-Destin, FL",18597,81,0,18516,0,9086,9511,36100_FL,-82.05665142074832,29.210207671595246,18880_FL,-86.36565385135344,30.665732523380893
37340_FL,37860_FL,FL,FL,"Palm Bay-Melbourne-Titusville, FL","Pensacola-Ferry Pass-Brent, FL",18585,8364,0,10221,0,9901,8684,37340_FL,-80.73227532489604,28.293692647230113,37860_FL,-87.1561781379219,30.688031845173366
34940_FL,23540_FL,FL,FL,"Naples-Immokalee-Marco Island, FL","Gainesville, FL",18208,3434,0,14774,0,5826,12382,34940_FL,-81.34758798839782,26.110727879457404,23540_FL,-82.47650176890735,29.68845797519173
18880_FL,36100_FL,FL,FL,"Crestview-Fort Walton Beach-Destin, FL","Ocala, FL",18109,219,0,17890,0,5970,12139,18880_FL,-86.36565385135344,30.665732523380893,36100_FL,-82.05665142074832,29.210207671595246
37340_FL,18880_FL,FL,FL,"Palm Bay-Melbourne-Titusville, FL","Crestview-Fort Walton Beach-Destin, FL",18088,7624,0,10464,0,10111,7977,37340_FL,-80.73227532489604,28.293692647230113,18880_FL,-86.36565385135344,30.665732523380893
42680_FL,23540_FL,FL,FL,"Sebastian-Vero Beach, FL","Gainesville, FL",18002,0,0,18002,0,6934,11068,42680_FL,-80.6062317566448,27.694278336464425,23540_FL,-82.47650176890735,29.68845797519173
37860_FL,19660_FL,FL,FL,"Pensacola-Ferry Pass-Brent, FL","Deltona-Daytona Beach-Ormond Beach, FL",17798,3441,0,14357,0,7921,9877,37860_FL,-87.1561781379219,30.688031845173366,19660_FL,-81.21968990110504,29.17404141035394
36100_FL,37460_FL,FL,FL,"Ocala, FL","Panama City, FL",17781,0,0,17781,0,7650,10131,36100_FL,-82.05665142074832,29.210207671595246,37460_FL,-85.46600655715284,30.143856217945498
18880_FL,19660_FL,FL,FL,"Crestview-Fort Walton Beach-Destin, FL","Deltona-Daytona Beach-Ormond Beach, FL",17399,5799,0,11600,0,7380,10019,18880_FL,-86.36565385135344,30.665732523380893,19660_FL,-81.21968990110504,29.17404141035394
19660_FL,18880_FL,FL,FL,"Deltona-Daytona Beach-Ormond Beach, FL","Crestview-Fort Walton Beach-Destin, FL",17379,5494,0,11885,0,7735,9644,19660_FL,-81.21968990110504,29.17404141035394,18880_FL,-86.36565385135344,30.665732523380893
36100_FL,34940_FL,FL,FL,"Ocala, FL","Naples-Immokalee-Marco Island, FL",17250,127,0,17123,0,7001,10249,36100_FL,-82.05665142074832,29.210207671595246,34940_FL,-81.34758798839782,26.110727879457404
45540_FL,RFL1_FL,FL,FL,"The Villages, FL",FL-NonMSA areas (Central),16915,0,0,16915,0,8369,8546,45540_FL,-82.0809661436527,28.704746692421324,RFL1_FL,-81.30380393571672,27.047978462601378
37340_FL,39460_FL,FL,FL,"Palm Bay-Melbourne-Titusville, FL","Punta Gorda, FL",16748,0,0,16748,0,6600,10148,37340_FL,-80.73227532489604,28.293692647230113,39460_FL,-81.912256793785,26.90549780202472
39460_FL,37340_FL,FL,FL,"Punta Gorda, FL","Palm Bay-Melbourne-Titusville, FL",16672,599,0,16073,0,6014,10658,39460_FL,-81.912256793785,26.90549780202472,37340_FL,-80.73227532489604,28.293692647230113
42700_FL,36100_FL,FL,FL,"Sebring, FL","Ocala, FL",16658,0,0,16658,0,6304,10354,42700_FL,-81.3410349639663,27.34332487914713,36100_FL,-82.05665142074832,29.210207671595246
34940_FL,45540_FL,FL,FL,"Naples-Immokalee-Marco Island, FL","The Villages, FL",16567,0,0,16567,0,7548,9019,34940_FL,-81.34758798839782,26.110727879457404,45540_FL,-82.0809661436527,28.704746692421324
35840_FL,37860_FL,FL,FL,"North Port-Sarasota-Bradenton, FL","Pensacola-Ferry Pass-Brent, FL",16156,2823,0,13333,0,6252,9904,35840_FL,-82.32229910658704,27.347870492975634,37860_FL,-87.1561781379219,30.688031845173366
39460_FL,RFL3_FL,FL,FL,"Punta Gorda, FL",FL-NonMSA areas (N),16149,0,0,16149,0,7313,8836,39460_FL,-81.912256793785,26.90549780202472,RFL3_FL,-82.90060820349375,29.93639244596677
23540_FL,39460_FL,FL,FL,"Gainesville, FL","Punta Gorda, FL",16038,0,0,16038,0,6772,9266,23540_FL,-82.47650176890735,29.68845797519173,39460_FL,-81.912256793785,26.90549780202472
RFL1_FL,45540_FL,FL,FL,FL-NonMSA areas (Central),"The Villages, FL",15903,0,0,15903,0,6138,9765,RFL1_FL,-81.30380393571672,27.047978462601378,45540_FL,-82.0809661436527,28.704746692421324
45220_FL,34940_FL,FL,FL,"Tallahassee, FL","Naples-Immokalee-Marco Island, FL",15760,445,0,15315,0,6447,9313,45220_FL,-84.28617320304492,30.405015607103945,34940_FL,-81.34758798839782,26.110727879457404
42680_FL,RFL3_FL,FL,FL,"Sebastian-Vero Beach, FL",FL-NonMSA areas (N),15408,0,0,15408,0,6599,8809,42680_FL,-80.6062317566448,27.694278336464425,RFL3_FL,-82.90060820349375,29.93639244596677
RFL3_FL,39460_FL,FL,FL,FL-NonMSA areas (N),"Punta Gorda, FL",15217,0,0,15217,0,7747,7470,RFL3_FL,-82.90060820349375,29.93639244596677,39460_FL,-81.912256793785,26.90549780202472
RFL4_FL,29460_FL,FL,FL,FL-NonMSA areas (NW),"Lakeland-Winter Haven, FL",15031,0,0,15031,0,6613,8418,RFL4_FL,-85.22904449813885,30.477452921646957,29460_FL,-81.69757651030494,27.94888002560678
23540_FL,42680_FL,FL,FL,"Gainesville, FL","Sebastian-Vero Beach, FL",14905,0,0,14905,0,5955,8950,23540_FL,-82.47650176890735,29.68845797519173,42680_FL,-80.6062317566448,27.694278336464425
37460_FL,19660_FL,FL,FL,"Panama City, FL","Deltona-Daytona Beach-Ormond Beach, FL",14889,932,0,13957,0,6309,8580,37460_FL,-85.46600655715284,30.143856217945498,19660_FL,-81.21968990110504,29.17404141035394
19660_FL,37460_FL,FL,FL,"Deltona-Daytona Beach-Ormond Beach, FL","Panama City, FL",14584,41,0,14543,0,6386,8198,19660_FL,-81.21968990110504,29.17404141035394,37460_FL,-85.46600655715284,30.143856217945498
34940_FL,RFL3_FL,FL,FL,"Naples-Immokalee-Marco Island, FL",FL-NonMSA areas (N),14526,107,0,14419,0,5729,8797,34940_FL,-81.34758798839782,26.110727879457404,RFL3_FL,-82.90060820349375,29.93639244596677
39460_FL,23540_FL,FL,FL,"Punta Gorda, FL","Gainesville, FL",14397,0,0,14397,0,5846,8551,39460_FL,-81.912256793785,26.90549780202472,23540_FL,-82.47650176890735,29.68845797519173
